,inflow,time,link_id
648176,1,725.92,1
649117,2,728.6,1
649118,2,728.64,1
649119,2,728.68,1
649120,2,728.72,1
649121,2,728.76,1
649122,2,728.8,1
649123,2,728.84,1
649124,2,728.88,1
649125,1,728.92,1
649126,1,728.96,1
649127,1,729.0,1
649128,1,729.04,1
649129,1,729.08,1
649130,1,729.12,1
649131,1,729.16,1
650970,1,729.32,1
650971,1,729.36,1
650972,1,729.4,1
650973,1,729.44,1
650974,1,729.48,1
650975,1,729.52,1
650976,1,729.56,1
650977,1,729.6,1
650978,1,729.64,1
650979,1,729.68,1
650980,1,729.72,1
650981,1,729.76,1
650982,1,729.8,1
650983,1,729.84,1
650984,1,729.88,1
651998,1,727.0,1
651999,1,727.04,1
652000,1,727.08,1
652001,1,727.12,1
653034,1,730.88,1
653035,1,730.92,1
653036,1,730.96,1
653037,2,731.0,1
653038,2,731.04,1
653039,2,731.08,1
653040,2,731.12,1
653041,2,731.16,1
653042,2,731.2,1
653043,2,731.24,1
653044,2,731.28,1
653045,2,731.32,1
653046,2,731.36,1
653047,2,731.4,1
653048,2,731.44,1
653049,2,731.48,1
654748,1,731.52,1
654749,1,731.56,1
656411,1,745.72,1
656412,1,745.76,1
656413,1,745.8,1
656414,1,745.84,1
656415,1,745.88,1
656416,1,745.92,1
656417,1,745.96,1
656418,1,746.0,1
656419,1,746.04,1
656420,1,746.08,1
656421,1,746.12,1
656422,1,746.16,1
656423,1,746.2,1
656424,1,746.24,1
656425,1,746.28,1
656426,1,746.32,1
656427,1,746.36,1
656428,1,746.4,1
656429,1,746.44,1
656430,1,746.48,1
656431,1,746.52,1
656432,1,746.56,1
656433,1,746.6,1
656434,1,746.64,1
656435,1,746.68,1
656436,1,746.72,1
656437,1,746.76,1
656438,1,746.8,1
656439,1,746.84,1
656440,1,746.88,1
656441,1,746.92,1
656442,1,746.96,1
656443,1,747.0,1
656444,1,747.04,1
656445,1,747.08,1
656446,1,747.12,1
656447,1,747.16,1
656448,1,747.2,1
656449,1,747.24,1
656450,1,747.28,1
656451,1,747.32,1
656452,1,747.36,1
656453,1,747.4,1
656454,1,747.44,1
656455,1,747.48,1
656456,1,747.52,1
656457,1,747.56,1
656458,1,747.6,1
656459,1,747.64,1
656460,1,747.68,1
656461,1,747.72,1
656462,1,747.76,1
656463,1,747.8,1
656464,1,747.84,1
656465,1,747.88,1
656646,1,728.48,1
656647,1,728.52,1
656648,1,728.56,1
658561,1,731.96,1
658562,1,732.0,1
658563,1,732.04,1
658564,1,732.08,1
658565,1,732.12,1
658566,1,732.16,1
658567,1,732.2,1
658568,1,732.24,1
658569,1,732.28,1
658570,1,732.32,1
658571,1,732.36,1
658572,1,732.4,1
658573,1,732.44,1
658574,1,732.48,1
658575,1,732.52,1
658576,1,732.56,1
661214,1,767.32,1
661215,1,767.36,1
661216,1,767.4,1
661217,1,767.44,1
661218,1,767.48,1
661219,1,767.52,1
661220,1,767.56,1
661221,1,767.6,1
661222,1,767.64,1
661223,1,767.68,1
661224,1,767.72,1
661225,1,767.76,1
661226,1,767.8,1
661227,1,767.84,1
661228,1,767.88,1
661229,1,767.92,1
661230,1,767.96,1
661231,1,768.0,1
665558,1,762.08,1
665559,1,762.12,1
665560,1,762.16,1
665561,1,762.2,1
665562,1,762.24,1
665563,1,762.28,1
665564,1,762.32,1
665565,1,762.36,1
665566,1,762.4,1
665567,1,762.44,1
665568,1,762.48,1
666609,1,760.24,1
666610,1,760.28,1
666611,1,760.32,1
666612,1,760.36,1
666613,1,760.4,1
666614,1,760.44,1
666615,1,760.48,1
666616,1,760.52,1
666617,1,760.56,1
666618,1,760.6,1
667597,1,757.96,1
667598,1,758.0,1
667599,1,758.04,1
667600,1,758.08,1
667601,1,758.12,1
667602,1,758.16,1
667603,1,758.2,1
667604,1,758.24,1
667605,1,758.28,1
668784,1,769.68,1
668785,1,769.72,1
668786,1,769.76,1
668787,1,769.8,1
668788,1,769.84,1
668789,1,769.88,1
668790,1,769.92,1
668791,1,769.96,1
668792,1,770.0,1
668793,1,770.04,1
668794,1,770.08,1
668795,1,770.12,1
668796,1,770.16,1
668797,1,770.2,1
668798,1,770.24,1
668799,1,770.28,1
668800,1,770.32,1
668801,1,770.36,1
668802,1,770.4,1
668803,1,770.44,1
669873,1,768.52,1
669874,1,768.56,1
669875,1,768.6,1
669876,1,768.64,1
669877,1,768.68,1
669878,1,768.72,1
669879,2,768.76,1
669880,2,768.8,1
669881,2,768.84,1
669882,2,768.88,1
669883,2,768.92,1
669884,2,768.96,1
669885,2,769.0,1
669886,2,769.04,1
669887,2,769.08,1
669888,2,769.12,1
669889,2,769.16,1
669890,2,769.2,1
669891,2,769.24,1
669892,2,769.28,1
669893,2,769.32,1
669894,2,769.36,1
671902,1,763.68,1
671903,1,763.72,1
671904,2,763.76,1
671905,2,763.8,1
671906,2,763.84,1
671907,2,763.88,1
671908,2,763.92,1
671909,2,763.96,1
671910,2,764.0,1
671911,2,764.04,1
671912,2,764.08,1
672667,1,764.12,1
675273,2,772.92,1
675274,1,772.96,1
675275,1,773.0,1
675276,1,773.04,1
675277,1,773.08,1
675278,1,773.12,1
675279,1,773.16,1
675280,1,773.2,1
675281,1,773.24,1
675282,1,773.28,1
675283,1,773.32,1
675284,1,773.36,1
675285,1,773.4,1
675286,1,773.44,1
675287,1,773.48,1
677025,1,770.64,1
677026,1,770.68,1
677027,1,770.72,1
677028,1,770.76,1
677029,1,770.8,1
677030,1,770.84,1
677031,1,770.88,1
677032,1,770.92,1
677033,1,770.96,1
677034,1,771.0,1
677035,1,771.04,1
677036,1,771.08,1
677037,1,771.12,1
677038,1,771.16,1
677039,1,771.2,1
677040,1,771.24,1
677041,1,771.28,1
677042,1,771.32,1
677043,1,771.36,1
677044,1,771.4,1
677045,1,771.44,1
677046,1,771.48,1
677047,1,771.52,1
677048,1,771.56,1
677049,1,771.6,1
678067,1,772.0,1
678068,1,772.04,1
678069,1,772.08,1
678070,1,772.12,1
678071,1,772.16,1
678072,1,772.2,1
678073,1,772.24,1
678074,1,772.28,1
678075,1,772.32,1
678076,1,772.36,1
678077,1,772.4,1
678078,1,772.44,1
678079,1,772.48,1
678080,1,772.52,1
678081,1,772.56,1
678082,1,772.6,1
678083,1,772.64,1
678084,1,772.68,1
678085,1,772.72,1
678086,1,772.76,1
678087,1,772.8,1
678088,1,772.84,1
678089,1,772.88,1
680971,1,775.0,1
680972,1,775.04,1
680973,1,775.08,1
680974,1,775.12,1
680975,1,775.16,1
680976,1,775.2,1
680977,1,775.24,1
680978,1,775.28,1
680979,1,775.32,1
680980,1,775.36,1
680981,1,775.4,1
680982,1,775.44,1
680983,1,775.48,1
680984,1,775.52,1
680985,1,775.56,1
680986,1,775.6,1
680987,1,775.64,1
680988,1,775.68,1
680989,1,775.72,1
680990,1,775.76,1
683433,1,803.6,1
683434,1,803.64,1
683435,1,803.68,1
683436,1,803.72,1
683437,1,803.76,1
683438,1,803.8,1
683439,1,803.84,1
683440,1,803.88,1
683441,1,803.92,1
683442,1,803.96,1
683443,1,804.0,1
683444,1,804.04,1
683445,1,804.08,1
683446,1,804.12,1
683447,1,804.16,1
683448,1,804.2,1
683449,1,804.24,1
683450,1,804.28,1
683451,1,804.32,1
683452,1,804.36,1
683453,1,804.4,1
683454,1,804.44,1
683455,1,804.48,1
683456,1,804.52,1
683457,1,804.56,1
683458,1,804.6,1
683459,1,804.64,1
683460,1,804.68,1
684167,1,811.16,1
684168,1,811.2,1
684169,1,811.24,1
684170,1,811.28,1
684171,1,811.32,1
684172,1,811.36,1
684173,1,811.4,1
684174,1,811.44,1
684175,1,811.48,1
684176,1,811.52,1
684177,1,811.56,1
684178,1,811.6,1
684179,1,811.64,1
684180,1,811.68,1
684181,1,811.72,1
686306,1,812.24,1
686307,1,812.28,1
686308,1,812.32,1
686309,1,812.36,1
686310,1,812.4,1
686311,1,812.44,1
686312,1,812.48,1
686313,1,812.52,1
686314,1,812.56,1
686315,1,812.6,1
686316,1,812.64,1
686317,1,812.68,1
686318,1,812.72,1
686319,1,812.76,1
689187,1,787.84,1
689188,1,787.88,1
689189,1,787.92,1
689190,1,787.96,1
689191,1,788.0,1
689192,1,788.04,1
689193,1,788.08,1
689194,1,788.12,1
689195,1,788.16,1
689196,1,788.2,1
689197,1,788.24,1
689198,1,788.28,1
689199,1,788.32,1
689200,1,788.36,1
689201,1,788.4,1
689202,1,788.44,1
689203,1,788.48,1
689204,1,788.52,1
689205,1,788.56,1
689206,1,788.6,1
689207,1,788.64,1
689208,1,788.68,1
689209,1,788.72,1
689210,1,788.76,1
689211,1,788.8,1
689212,1,788.84,1
689213,1,788.88,1
689214,1,788.92,1
689215,1,788.96,1
689216,1,789.0,1
689217,1,789.04,1
689218,1,789.08,1
689219,1,789.12,1
689220,1,789.16,1
689221,1,789.2,1
689222,1,789.24,1
689223,1,789.28,1
689224,1,789.32,1
689225,1,789.36,1
689226,1,789.4,1
689227,1,789.44,1
689228,1,789.48,1
690528,1,802.68,1
690529,1,802.72,1
690530,1,802.76,1
690531,1,802.8,1
690532,1,802.84,1
690533,1,802.88,1
690534,1,802.92,1
690535,1,802.96,1
690536,1,803.0,1
690537,1,803.04,1
690538,1,803.08,1
691165,1,805.6,1
691166,1,805.64,1
691167,1,805.68,1
691168,1,805.72,1
691169,1,805.76,1
691170,1,805.8,1
691171,1,805.84,1
691172,1,805.88,1
691173,1,805.92,1
691174,1,805.96,1
691175,1,806.0,1
691176,1,806.04,1
691177,1,806.08,1
691772,1,807.44,1
691773,1,807.48,1
691774,1,807.52,1
691775,1,807.56,1
691776,1,807.6,1
691777,1,807.64,1
691778,1,807.68,1
691779,1,807.72,1
691780,1,807.76,1
691781,1,807.8,1
691782,1,807.84,1
691783,1,807.88,1
691784,1,807.92,1
691785,1,807.96,1
691786,1,808.0,1
691787,1,808.04,1
692427,1,813.24,1
692428,1,813.28,1
692429,1,813.32,1
692430,1,813.36,1
692431,1,813.4,1
692432,1,813.44,1
692433,1,813.48,1
692434,1,813.52,1
692435,1,813.56,1
692436,1,813.6,1
692437,1,813.64,1
692438,1,813.68,1
692439,1,813.72,1
692440,1,813.76,1
692441,1,813.8,1
692835,1,810.52,1
692836,1,810.56,1
692837,1,810.6,1
692838,1,810.64,1
692839,1,810.68,1
692840,1,810.72,1
692841,1,810.76,1
692842,1,810.8,1
692843,1,810.84,1
692844,1,810.88,1
693379,1,814.88,1
693380,1,814.92,1
693381,1,814.96,1
693382,1,815.0,1
693383,1,815.04,1
693384,1,815.08,1
693385,1,815.12,1
693386,1,815.16,1
693387,1,815.2,1
693388,1,815.24,1
693389,1,815.28,1
693390,1,815.32,1
693391,1,815.36,1
693392,1,815.4,1
693393,1,815.44,1
693394,1,815.48,1
693395,1,815.52,1
693942,2,817.04,1
693943,2,817.08,1
693944,1,817.12,1
693945,1,817.16,1
693946,1,817.2,1
693947,1,817.24,1
693948,1,817.28,1
693949,1,817.32,1
693950,1,817.36,1
693951,1,817.4,1
693952,1,817.44,1
693953,1,817.48,1
693954,1,817.52,1
693955,1,817.56,1
693956,1,817.6,1
693957,1,817.64,1
693958,1,817.68,1
693959,1,817.72,1
693960,1,817.76,1
693961,1,817.8,1
694562,1,816.0,1
694563,1,816.04,1
694564,1,816.08,1
694565,1,816.12,1
694566,1,816.16,1
694567,1,816.2,1
694568,1,816.24,1
694569,1,816.28,1
694570,1,816.32,1
694571,1,816.36,1
694572,1,816.4,1
694573,1,816.44,1
694574,1,816.48,1
696365,1,816.64,1
696366,1,816.68,1
696367,1,816.72,1
696368,1,816.76,1
696369,1,816.8,1
696370,1,816.84,1
696371,1,816.88,1
696372,1,816.92,1
696373,1,816.96,1
696374,1,817.0,1
35538,5,0.0,0
38966,4,0.04,0
38967,4,0.08,0
38968,4,0.12,0
38969,4,0.16,0
38970,4,0.2,0
38971,4,0.24,0
38972,4,0.28,0
38973,3,0.32,0
38974,3,0.36,0
38975,3,0.4,0
38976,3,0.44,0
38977,3,0.48,0
38978,3,0.52,0
38979,3,0.56,0
38980,3,0.6,0
38981,3,0.64,0
38982,3,0.68,0
38983,4,0.72,0
38984,4,0.76,0
38985,4,0.8,0
38986,4,0.84,0
38987,4,0.88,0
38988,4,0.92,0
38989,5,0.96,0
38990,5,1.0,0
38991,5,1.04,0
38992,5,1.08,0
38993,5,1.12,0
38994,5,1.16,0
38995,5,1.2,0
38996,5,1.24,0
38997,5,1.28,0
38998,6,1.32,0
38999,6,1.36,0
39000,5,1.4,0
39001,5,1.44,0
39002,5,1.48,0
39003,5,1.52,0
39004,5,1.56,0
39005,5,1.6,0
39006,5,1.64,0
40698,4,1.68,0
40699,4,1.72,0
40700,4,1.76,0
40701,4,1.8,0
40702,4,1.84,0
42593,3,1.88,0
42594,3,1.92,0
42595,3,1.96,0
42596,3,2.0,0
42699,2,2.04,0
42700,2,2.08,0
42701,2,2.12,0
42702,2,2.16,0
42703,2,2.2,0
42704,2,2.24,0
42705,2,2.28,0
42706,2,2.32,0
42707,2,2.36,0
42708,2,2.4,0
42709,2,2.44,0
42710,2,2.48,0
42711,2,2.52,0
42712,2,2.56,0
42713,2,2.6,0
42714,2,2.64,0
42715,3,2.68,0
42716,3,2.72,0
42717,3,2.76,0
42718,3,2.8,0
42719,3,2.84,0
42720,3,2.88,0
42721,3,2.92,0
42722,3,2.96,0
42723,3,3.0,0
42724,3,3.04,0
42725,3,3.08,0
42726,3,3.12,0
62882,3,92.36,0
62883,3,92.4,0
62884,3,92.44,0
62885,3,92.48,0
62886,3,92.52,0
62887,3,92.56,0
62888,3,92.6,0
62889,3,92.64,0
62890,3,92.68,0
62891,2,92.72,0
62892,3,92.76,0
62893,3,92.8,0
62894,3,92.84,0
62895,3,92.88,0
62896,3,92.92,0
62897,3,92.96,0
62898,3,93.0,0
62899,3,93.04,0
62900,3,93.08,0
62901,3,93.12,0
62902,3,93.16,0
62903,3,93.2,0
62904,3,93.24,0
62905,3,93.28,0
62906,3,93.32,0
62907,3,93.36,0
62908,3,93.4,0
62909,3,93.44,0
62910,3,93.48,0
62911,3,93.52,0
62912,3,93.56,0
62913,3,93.6,0
62914,3,93.64,0
62915,2,93.68,0
62916,2,93.72,0
62917,2,93.76,0
62918,2,93.8,0
62919,2,93.84,0
62920,2,93.88,0
62921,2,93.92,0
62922,2,93.96,0
62923,2,94.0,0
62924,2,94.04,0
62925,2,94.08,0
62926,2,94.12,0
62927,2,94.16,0
62928,2,94.2,0
62929,2,94.24,0
62930,2,94.28,0
62931,2,94.32,0
62932,2,94.36,0
62933,2,94.4,0
87979,2,3.16,0
87980,2,3.2,0
87981,2,3.24,0
87982,2,3.28,0
87983,2,3.32,0
87984,2,3.36,0
87985,2,3.4,0
87986,2,3.44,0
87987,2,3.48,0
87988,2,3.52,0
87989,2,3.56,0
87990,2,3.6,0
87991,2,3.64,0
87992,2,3.68,0
87993,2,3.72,0
87994,2,3.76,0
87995,2,3.8,0
87996,2,3.84,0
87997,2,3.88,0
87998,2,3.92,0
87999,2,3.96,0
88000,2,4.0,0
88001,2,4.04,0
88002,2,4.08,0
88003,2,4.12,0
88004,2,4.16,0
88005,2,4.2,0
88006,2,4.24,0
88007,1,4.28,0
88008,1,4.32,0
88009,1,4.36,0
88010,1,4.4,0
88011,1,4.44,0
88012,1,4.48,0
88013,1,4.52,0
88014,1,4.56,0
88015,1,4.6,0
91078,2,32.24,0
91079,2,32.28,0
91080,3,32.32,0
91081,2,32.36,0
91082,2,32.4,0
91083,2,32.44,0
91084,2,32.48,0
91085,2,32.52,0
91086,2,32.56,0
91087,2,32.6,0
91088,2,32.64,0
91089,2,32.68,0
91090,2,32.72,0
91091,2,32.76,0
91092,2,32.8,0
91093,3,32.84,0
91094,3,32.88,0
91095,3,32.92,0
91096,3,32.96,0
91097,3,33.0,0
91098,3,33.04,0
91099,3,33.08,0
91100,3,33.12,0
91101,3,33.16,0
91102,3,33.2,0
91103,3,33.24,0
91104,3,33.28,0
91105,3,33.32,0
91106,3,33.36,0
91107,3,33.4,0
91108,3,33.44,0
91109,3,33.48,0
91110,2,33.52,0
91111,2,33.56,0
91112,2,33.6,0
91113,2,33.64,0
91114,3,33.68,0
91115,3,33.72,0
91116,3,33.76,0
91117,3,33.8,0
91118,3,33.84,0
91119,3,33.88,0
91120,3,33.92,0
91121,3,33.96,0
91122,3,34.0,0
91123,3,34.04,0
91124,3,34.08,0
91125,3,34.12,0
91126,3,34.16,0
91127,2,34.2,0
91128,2,34.24,0
91129,2,34.28,0
91130,2,34.32,0
91131,2,34.36,0
91132,2,34.4,0
91133,2,34.44,0
91134,2,34.48,0
91135,2,34.52,0
91136,2,34.56,0
91137,2,34.6,0
91138,2,34.64,0
91139,2,34.68,0
91140,3,34.72,0
91141,3,34.76,0
91142,3,34.8,0
91143,3,34.84,0
91144,3,34.88,0
91145,3,34.92,0
91146,3,34.96,0
91147,3,35.0,0
91148,3,35.04,0
91149,3,35.08,0
91150,3,35.12,0
91151,3,35.16,0
91152,3,35.2,0
91153,3,35.24,0
91154,3,35.28,0
91155,3,35.32,0
91156,3,35.36,0
91157,3,35.4,0
91158,3,35.44,0
91159,3,35.48,0
92263,2,35.88,0
92264,2,35.92,0
92265,2,35.96,0
92266,2,36.0,0
92267,2,36.04,0
92268,2,36.08,0
92269,2,36.12,0
92270,3,36.16,0
92271,3,36.2,0
92272,3,36.24,0
92273,4,36.28,0
92274,4,36.32,0
92275,4,36.36,0
92276,4,36.4,0
92277,4,36.44,0
92278,3,36.48,0
92279,3,36.52,0
92280,3,36.56,0
92281,3,36.6,0
92282,3,36.64,0
92283,3,36.68,0
92284,3,36.72,0
92285,3,36.76,0
92286,3,36.8,0
92287,3,36.84,0
92288,3,36.88,0
92289,3,36.92,0
92290,3,36.96,0
92291,3,37.0,0
92292,3,37.04,0
92293,3,37.08,0
92294,3,37.12,0
92295,3,37.16,0
92296,3,37.2,0
92297,3,37.24,0
92298,3,37.28,0
92299,3,37.32,0
92300,3,37.36,0
92301,3,37.4,0
92302,3,37.44,0
92303,3,37.48,0
92304,3,37.52,0
92305,3,37.56,0
92306,3,37.6,0
92307,3,37.64,0
92308,4,37.68,0
92309,4,37.72,0
92310,4,37.76,0
92311,4,37.8,0
92312,4,37.84,0
92313,3,37.88,0
92314,3,37.92,0
92315,3,37.96,0
92316,3,38.0,0
92317,3,38.04,0
92318,3,38.08,0
92319,3,38.12,0
92320,3,38.16,0
92321,3,38.2,0
92322,3,38.24,0
92323,3,38.28,0
92324,3,38.32,0
92325,2,38.36,0
92326,3,38.4,0
92327,3,38.44,0
92328,3,38.48,0
92329,3,38.52,0
92330,3,38.56,0
92331,3,38.6,0
92332,3,38.64,0
92333,3,38.68,0
92334,3,38.72,0
92335,3,38.76,0
92336,3,38.8,0
92337,3,38.84,0
92338,3,38.88,0
92339,3,38.92,0
92340,3,38.96,0
92341,3,39.0,0
92342,3,39.04,0
94180,2,29.52,0
94181,2,29.56,0
94182,2,29.6,0
94183,2,29.64,0
94184,2,29.68,0
94185,2,29.72,0
94186,2,29.76,0
94187,2,29.8,0
94188,2,29.84,0
94189,2,29.88,0
94190,2,29.92,0
94191,2,29.96,0
94192,2,30.0,0
94193,2,30.04,0
94194,2,30.08,0
94195,2,30.12,0
94196,2,30.16,0
94197,2,30.2,0
94198,2,30.24,0
94199,2,30.28,0
94200,2,30.32,0
94201,2,30.36,0
94202,2,30.4,0
94203,2,30.44,0
94204,2,30.48,0
94205,2,30.52,0
94206,2,30.56,0
94207,2,30.6,0
94208,2,30.64,0
94209,2,30.68,0
94210,2,30.72,0
94211,2,30.76,0
94212,2,30.8,0
94213,2,30.84,0
94214,2,30.88,0
94215,2,30.92,0
94216,2,30.96,0
94217,2,31.0,0
94218,2,31.04,0
94219,2,31.08,0
94220,2,31.12,0
94221,2,31.16,0
94222,2,31.2,0
94223,2,31.24,0
94224,2,31.28,0
94225,2,31.32,0
94226,2,31.36,0
94227,2,31.4,0
94228,2,31.44,0
94229,2,31.48,0
94230,2,31.52,0
94231,2,31.56,0
94232,2,31.6,0
94233,2,31.64,0
94234,2,31.68,0
94235,2,31.72,0
94236,2,31.76,0
94237,2,31.8,0
94238,2,31.84,0
94239,2,31.88,0
94240,2,31.92,0
94241,2,31.96,0
94242,2,32.0,0
94243,2,32.04,0
94244,2,32.08,0
95363,1,29.28,0
95364,1,29.32,0
95365,1,29.36,0
95366,1,29.4,0
95367,1,29.44,0
95368,1,29.48,0
95434,1,32.12,0
95435,1,32.16,0
95436,1,32.2,0
96332,2,35.52,0
96333,2,35.56,0
96334,2,35.6,0
96335,2,35.64,0
96336,2,35.68,0
96337,2,35.72,0
96338,2,35.76,0
96339,2,35.8,0
96340,2,35.84,0
103282,2,39.08,0
103283,2,39.12,0
103284,2,39.16,0
104616,2,39.24,0
104617,2,39.28,0
104618,2,39.32,0
104619,2,39.36,0
104620,2,39.4,0
104621,3,39.44,0
104622,3,39.48,0
104623,3,39.52,0
104624,3,39.56,0
104625,3,39.6,0
104626,3,39.64,0
104627,3,39.68,0
104628,3,39.72,0
104629,3,39.76,0
104630,3,39.8,0
104631,3,39.84,0
104632,3,39.88,0
104633,3,39.92,0
104634,3,39.96,0
104635,3,40.0,0
104636,3,40.04,0
104637,3,40.08,0
104638,3,40.12,0
104639,3,40.16,0
104640,3,40.2,0
104641,3,40.24,0
104642,3,40.28,0
104643,3,40.32,0
104644,3,40.36,0
104645,2,40.4,0
104646,2,40.44,0
104647,2,40.48,0
104648,2,40.52,0
104649,2,40.56,0
104650,3,40.6,0
104651,3,40.64,0
104652,3,40.68,0
104653,3,40.72,0
104654,3,40.76,0
104655,3,40.8,0
104656,3,40.84,0
104657,3,40.88,0
104658,3,40.92,0
104659,3,40.96,0
104660,4,41.0,0
104661,4,41.04,0
104662,4,41.08,0
105948,3,41.12,0
105949,3,41.16,0
105950,3,41.2,0
105951,3,41.24,0
105952,3,41.28,0
105953,3,41.32,0
105954,3,41.36,0
105955,3,41.4,0
105956,3,41.44,0
105957,3,41.48,0
105958,3,41.52,0
105959,3,41.56,0
105960,3,41.6,0
105961,3,41.64,0
105962,3,41.68,0
105963,4,41.72,0
105964,4,41.76,0
105965,4,41.8,0
105966,4,41.84,0
105967,4,41.88,0
105968,4,41.92,0
105969,4,41.96,0
105970,4,42.0,0
105971,4,42.04,0
105972,4,42.08,0
106828,1,39.2,0
107747,3,42.12,0
108330,2,42.16,0
108331,2,42.2,0
108332,2,42.24,0
108333,2,42.28,0
108334,2,42.32,0
108335,2,42.36,0
108336,2,42.4,0
108337,2,42.44,0
108338,2,42.48,0
108339,2,42.52,0
108340,2,42.56,0
108341,2,42.6,0
108342,2,42.64,0
108343,2,42.68,0
108344,1,42.72,0
108345,1,42.76,0
108346,1,42.8,0
108347,1,42.84,0
108348,1,42.88,0
108349,1,42.92,0
108350,1,42.96,0
108351,1,43.0,0
108352,2,43.04,0
108353,2,43.08,0
108354,2,43.12,0
108355,2,43.16,0
108356,2,43.2,0
108357,2,43.24,0
108358,2,43.28,0
108359,2,43.32,0
108360,2,43.36,0
108361,2,43.4,0
108362,2,43.44,0
108363,2,43.48,0
111960,1,43.52,0
111961,1,43.56,0
111962,1,43.6,0
111963,1,43.64,0
111964,1,43.68,0
111965,2,43.72,0
111966,2,43.76,0
111967,2,43.8,0
111968,2,43.84,0
111969,2,43.88,0
111970,2,43.92,0
111971,2,43.96,0
111972,2,44.0,0
111973,2,44.04,0
111974,2,44.08,0
111975,2,44.12,0
111976,2,44.16,0
111977,2,44.2,0
111978,2,44.24,0
111979,2,44.28,0
111980,2,44.32,0
111981,2,44.36,0
111982,2,44.4,0
111983,2,44.44,0
111984,2,44.48,0
111985,2,44.52,0
111986,2,44.56,0
111987,2,44.6,0
111988,2,44.64,0
111989,3,44.68,0
113679,2,44.72,0
113680,2,44.76,0
113681,2,44.8,0
113682,2,44.84,0
113683,2,44.88,0
113684,2,44.92,0
113685,2,44.96,0
113686,2,45.0,0
113687,2,45.04,0
113688,2,45.08,0
113689,2,45.12,0
113690,2,45.16,0
113691,2,45.2,0
113692,2,45.24,0
113693,2,45.28,0
113694,2,45.32,0
113695,3,45.36,0
113696,4,45.4,0
113697,4,45.44,0
113698,4,45.48,0
113699,4,45.52,0
113700,4,45.56,0
113701,4,45.6,0
113702,4,45.64,0
113703,3,45.68,0
113704,3,45.72,0
113705,3,45.76,0
113706,3,45.8,0
113707,3,45.84,0
113708,3,45.88,0
113709,3,45.92,0
113710,3,45.96,0
113711,3,46.0,0
113712,3,46.04,0
113713,3,46.08,0
113714,3,46.12,0
113715,3,46.16,0
117186,2,46.2,0
117187,2,46.24,0
117188,2,46.28,0
117189,2,46.32,0
117190,2,46.36,0
117191,2,46.4,0
117192,3,46.44,0
117193,3,46.48,0
117194,3,46.52,0
117195,3,46.56,0
117196,3,46.6,0
117197,3,46.64,0
117198,3,46.68,0
117199,2,46.72,0
117200,2,46.76,0
117201,2,46.8,0
117202,3,46.84,0
117203,3,46.88,0
117204,3,46.92,0
117205,3,46.96,0
117206,3,47.0,0
117207,4,47.04,0
117208,4,47.08,0
117209,4,47.12,0
117210,4,47.16,0
117211,4,47.2,0
117212,4,47.24,0
117213,4,47.28,0
117214,4,47.32,0
117215,4,47.36,0
117216,4,47.4,0
117217,4,47.44,0
119001,3,47.48,0
119002,3,47.52,0
119003,3,47.56,0
119004,3,47.6,0
119005,3,47.64,0
119006,3,47.68,0
119007,3,47.72,0
119008,2,47.76,0
119009,2,47.8,0
119010,2,47.84,0
119011,2,47.88,0
119012,2,47.92,0
119013,2,47.96,0
119014,2,48.0,0
119015,2,48.04,0
119016,2,48.08,0
119017,2,48.12,0
119018,2,48.16,0
119019,2,48.2,0
119020,2,48.24,0
119021,2,48.28,0
119022,2,48.32,0
119023,1,48.36,0
123749,3,78.4,0
123750,3,78.44,0
123751,3,78.48,0
123752,2,78.52,0
123753,2,78.56,0
123754,2,78.6,0
123755,2,78.64,0
123756,2,78.68,0
123757,2,78.72,0
123758,2,78.76,0
123759,2,78.8,0
123760,2,78.84,0
123761,2,78.88,0
123762,2,78.92,0
123763,2,78.96,0
123764,2,79.0,0
123765,2,79.04,0
123766,2,79.08,0
123767,2,79.12,0
123768,2,79.16,0
123769,2,79.2,0
123770,2,79.24,0
123771,2,79.28,0
123772,4,79.32,0
123773,3,79.36,0
123774,3,79.4,0
123775,3,79.44,0
123776,3,79.48,0
123777,3,79.52,0
123778,3,79.56,0
123779,3,79.6,0
123780,3,79.64,0
123781,3,79.68,0
123782,3,79.72,0
123783,3,79.76,0
123784,3,79.8,0
123785,3,79.84,0
123786,3,79.88,0
123787,3,79.92,0
123788,3,79.96,0
123789,3,80.0,0
123790,3,80.04,0
123791,3,80.08,0
123792,3,80.12,0
123793,3,80.16,0
123794,3,80.2,0
123795,3,80.24,0
123796,3,80.28,0
123797,3,80.32,0
123798,3,80.36,0
123799,3,80.4,0
123800,4,80.44,0
123801,4,80.48,0
123802,4,80.52,0
123803,4,80.56,0
123804,4,80.6,0
123805,3,80.64,0
123806,3,80.68,0
123807,3,80.72,0
123808,3,80.76,0
123809,3,80.8,0
123810,3,80.84,0
123811,3,80.88,0
123812,3,80.92,0
123813,2,80.96,0
123814,2,81.0,0
123815,2,81.04,0
123816,2,81.08,0
123817,2,81.12,0
123818,2,81.16,0
123819,2,81.2,0
123820,2,81.24,0
123821,2,81.28,0
123822,2,81.32,0
123823,3,81.36,0
123824,4,81.4,0
123825,4,81.44,0
123826,4,81.48,0
123827,4,81.52,0
123828,4,81.56,0
123829,4,81.6,0
123830,4,81.64,0
123831,4,81.68,0
123832,4,81.72,0
123833,4,81.76,0
123834,4,81.8,0
123835,4,81.84,0
123836,4,81.88,0
123837,4,81.92,0
